True Cost 	Penalty 	Adjusted Cost
2.308464E+03	0.000000E+00	2.308464E+03
2.337328E+03	0.000000E+00	2.337328E+03
7.157906E+204	0.000000E+00	7.157906E+204
2.237046E+03	0.000000E+00	2.237046E+03
1.049529E+06	0.000000E+00	1.049529E+06
2.412695E+03	0.000000E+00	2.412695E+03
2.956417E+06	0.000000E+00	2.956417E+06
1.663696E+04	0.000000E+00	1.663696E+04
7.663241E+04	0.000000E+00	7.663241E+04
2.619952E+04	0.000000E+00	2.619952E+04
6.101654E+03	0.000000E+00	6.101654E+03
1.408542E+05	0.000000E+00	1.408542E+05
6.088294E+05	0.000000E+00	6.088294E+05
2.295324E+03	0.000000E+00	2.295324E+03
2.398534E+03	0.000000E+00	2.398534E+03
2.323832E+06	0.000000E+00	2.323832E+06
1.896610E+05	0.000000E+00	1.896610E+05
2.259104E+03	0.000000E+00	2.259104E+03
2.237761E+03	0.000000E+00	2.237761E+03
2.416648E+03	0.000000E+00	2.416648E+03
3.260483E+03	0.000000E+00	3.260483E+03
3.068573E+03	0.000000E+00	3.068573E+03
2.158680E+03	0.000000E+00	2.158680E+03
1.107682E+06	0.000000E+00	1.107682E+06
1.875121E+05	0.000000E+00	1.875121E+05
1.955350E+03	0.000000E+00	1.955350E+03
5.496683E+04	0.000000E+00	5.496683E+04
1.041649E+05	0.000000E+00	1.041649E+05
5.498686E+03	0.000000E+00	5.498686E+03
2.439909E+03	0.000000E+00	2.439909E+03
1.979182E+03	0.000000E+00	1.979182E+03
1.993914E+03	0.000000E+00	1.993914E+03
4.664717E+03	0.000000E+00	4.664717E+03
3.256018E+03	0.000000E+00	3.256018E+03
2.208919E+03	0.000000E+00	2.208919E+03
2.070118E+03	0.000000E+00	2.070118E+03
2.546845E+04	0.000000E+00	2.546845E+04
5.608531E+03	0.000000E+00	5.608531E+03
2.169760E+03	0.000000E+00	2.169760E+03
1.307693E+06	0.000000E+00	1.307693E+06
1.914033E+03	0.000000E+00	1.914033E+03
4.738098E+03	0.000000E+00	4.738098E+03
2.203689E+03	0.000000E+00	2.203689E+03
1.971621E+03	0.000000E+00	1.971621E+03
1.931866E+03	0.000000E+00	1.931866E+03
3.244456E+03	0.000000E+00	3.244456E+03
2.332663E+03	0.000000E+00	2.332663E+03
7.143196E+03	0.000000E+00	7.143196E+03
6.622893E+03	0.000000E+00	6.622893E+03
2.811069E+03	0.000000E+00	2.811069E+03
2.511632E+03	0.000000E+00	2.511632E+03
1.844150E+03	0.000000E+00	1.844150E+03
4.487474E+04	0.000000E+00	4.487474E+04
1.879110E+03	0.000000E+00	1.879110E+03
2.159674E+03	0.000000E+00	2.159674E+03
5.519121E+101	0.000000E+00	5.519121E+101
1.852217E+03	0.000000E+00	1.852217E+03
4.962632E+04	0.000000E+00	4.962632E+04
6.707132E+03	0.000000E+00	6.707132E+03
1.255422E+05	0.000000E+00	1.255422E+05
4.830481E+03	0.000000E+00	4.830481E+03
8.199455E+05	0.000000E+00	8.199455E+05
1.911050E+03	0.000000E+00	1.911050E+03
1.828412E+03	0.000000E+00	1.828412E+03
1.501724E+03	0.000000E+00	1.501724E+03
2.452168E+04	0.000000E+00	2.452168E+04
6.391651E+03	0.000000E+00	6.391651E+03
1.949341E+03	0.000000E+00	1.949341E+03
6.133253E+03	0.000000E+00	6.133253E+03
1.508519E+03	0.000000E+00	1.508519E+03
1.778849E+03	0.000000E+00	1.778849E+03
9.540887E+05	0.000000E+00	9.540887E+05
1.519274E+03	0.000000E+00	1.519274E+03
1.978504E+03	0.000000E+00	1.978504E+03
1.500753E+03	0.000000E+00	1.500753E+03
1.897334E+03	0.000000E+00	1.897334E+03
1.533112E+03	0.000000E+00	1.533112E+03
3.761827E+03	0.000000E+00	3.761827E+03
2.850874E+03	0.000000E+00	2.850874E+03
1.554521E+03	0.000000E+00	1.554521E+03
1.482641E+03	0.000000E+00	1.482641E+03
3.128658E+03	0.000000E+00	3.128658E+03
1.628650E+03	0.000000E+00	1.628650E+03
1.602447E+03	0.000000E+00	1.602447E+03
6.710569E+05	0.000000E+00	6.710569E+05
1.569414E+03	0.000000E+00	1.569414E+03
1.847395E+03	0.000000E+00	1.847395E+03
1.486837E+03	0.000000E+00	1.486837E+03
2.869190E+03	0.000000E+00	2.869190E+03
3.160757E+03	0.000000E+00	3.160757E+03
1.210077E+05	0.000000E+00	1.210077E+05
1.477889E+03	0.000000E+00	1.477889E+03
2.094123E+03	0.000000E+00	2.094123E+03
2.267914E+03	0.000000E+00	2.267914E+03
1.545249E+03	0.000000E+00	1.545249E+03
2.203262E+03	0.000000E+00	2.203262E+03
9.916234E+04	0.000000E+00	9.916234E+04
2.495935E+03	0.000000E+00	2.495935E+03
4.090776E+03	0.000000E+00	4.090776E+03
1.482594E+03	0.000000E+00	1.482594E+03
1.517527E+03	0.000000E+00	1.517527E+03
3.007874E+03	0.000000E+00	3.007874E+03
3.032626E+03	0.000000E+00	3.032626E+03
2.806149E+03	0.000000E+00	2.806149E+03
2.825739E+03	0.000000E+00	2.825739E+03
2.899954E+03	0.000000E+00	2.899954E+03
1.696273E+03	0.000000E+00	1.696273E+03
1.965071E+03	0.000000E+00	1.965071E+03
1.938968E+03	0.000000E+00	1.938968E+03
1.058519E+05	0.000000E+00	1.058519E+05
6.894067E+04	0.000000E+00	6.894067E+04
1.145773E+05	0.000000E+00	1.145773E+05
1.984831E+03	0.000000E+00	1.984831E+03
1.689053E+06	0.000000E+00	1.689053E+06
9.050893E+03	0.000000E+00	9.050893E+03
1.523199E+03	0.000000E+00	1.523199E+03
2.148663E+03	0.000000E+00	2.148663E+03
1.360107E+03	0.000000E+00	1.360107E+03
3.318191E+05	0.000000E+00	3.318191E+05
1.432390E+03	0.000000E+00	1.432390E+03
1.503984E+03	0.000000E+00	1.503984E+03
7.182899E+03	0.000000E+00	7.182899E+03
1.497302E+03	0.000000E+00	1.497302E+03
1.377963E+03	0.000000E+00	1.377963E+03
2.378527E+03	0.000000E+00	2.378527E+03
1.915456E+03	0.000000E+00	1.915456E+03
1.455391E+03	0.000000E+00	1.455391E+03
1.404967E+03	0.000000E+00	1.404967E+03
3.767810E+04	0.000000E+00	3.767810E+04
3.112423E+03	0.000000E+00	3.112423E+03
4.041734E+03	0.000000E+00	4.041734E+03
1.359957E+03	0.000000E+00	1.359957E+03
1.568514E+03	0.000000E+00	1.568514E+03
1.121004E+05	0.000000E+00	1.121004E+05
2.948805E+04	0.000000E+00	2.948805E+04
2.557867E+03	0.000000E+00	2.557867E+03
1.389511E+03	0.000000E+00	1.389511E+03
1.363758E+03	0.000000E+00	1.363758E+03
1.770552E+03	0.000000E+00	1.770552E+03
1.890137E+03	0.000000E+00	1.890137E+03
2.703709E+03	0.000000E+00	2.703709E+03
9.741311E+04	0.000000E+00	9.741311E+04
1.434770E+03	0.000000E+00	1.434770E+03
1.269859E+03	0.000000E+00	1.269859E+03
1.349174E+03	0.000000E+00	1.349174E+03
2.287516E+04	0.000000E+00	2.287516E+04
1.332461E+03	0.000000E+00	1.332461E+03
1.468009E+03	0.000000E+00	1.468009E+03
3.877233E+03	0.000000E+00	3.877233E+03
1.938378E+03	0.000000E+00	1.938378E+03
1.260687E+03	0.000000E+00	1.260687E+03
1.247514E+03	0.000000E+00	1.247514E+03
7.779782E+03	0.000000E+00	7.779782E+03
1.373651E+56	0.000000E+00	1.373651E+56
1.317434E+03	0.000000E+00	1.317434E+03
1.228024E+03	0.000000E+00	1.228024E+03
1.301931E+03	0.000000E+00	1.301931E+03
1.447139E+03	0.000000E+00	1.447139E+03
1.774111E+03	0.000000E+00	1.774111E+03
1.633531E+03	0.000000E+00	1.633531E+03
3.197849E+05	0.000000E+00	3.197849E+05
4.508007E+04	0.000000E+00	4.508007E+04
1.250221E+03	0.000000E+00	1.250221E+03
2.566925E+03	0.000000E+00	2.566925E+03
1.220975E+03	0.000000E+00	1.220975E+03
1.720859E+03	0.000000E+00	1.720859E+03
1.491954E+03	0.000000E+00	1.491954E+03
1.216817E+03	0.000000E+00	1.216817E+03
7.108082E+03	0.000000E+00	7.108082E+03
3.270448E+04	0.000000E+00	3.270448E+04
6.170563E+04	0.000000E+00	6.170563E+04
1.417697E+03	0.000000E+00	1.417697E+03
1.236237E+03	0.000000E+00	1.236237E+03
1.215313E+03	0.000000E+00	1.215313E+03
1.224667E+03	0.000000E+00	1.224667E+03
1.622499E+03	0.000000E+00	1.622499E+03
1.810262E+06	0.000000E+00	1.810262E+06
1.242550E+03	0.000000E+00	1.242550E+03
3.379096E+03	0.000000E+00	3.379096E+03
3.824222E+05	0.000000E+00	3.824222E+05
1.208687E+03	0.000000E+00	1.208687E+03
1.337615E+03	0.000000E+00	1.337615E+03
1.084721E+03	0.000000E+00	1.084721E+03
2.457813E+03	0.000000E+00	2.457813E+03
1.031135E+03	0.000000E+00	1.031135E+03
1.168050E+03	0.000000E+00	1.168050E+03
5.269064E+05	0.000000E+00	5.269064E+05
8.566992E+05	0.000000E+00	8.566992E+05
1.150342E+03	0.000000E+00	1.150342E+03
9.197025E+03	0.000000E+00	9.197025E+03
9.318993E+03	0.000000E+00	9.318993E+03
2.916278E+04	0.000000E+00	2.916278E+04
1.133332E+03	0.000000E+00	1.133332E+03
1.030110E+03	0.000000E+00	1.030110E+03
1.033988E+03	0.000000E+00	1.033988E+03
1.170413E+03	0.000000E+00	1.170413E+03
1.050551E+03	0.000000E+00	1.050551E+03
1.147368E+03	0.000000E+00	1.147368E+03
1.021457E+03	0.000000E+00	1.021457E+03
5.250475E+05	0.000000E+00	5.250475E+05
1.117796E+03	0.000000E+00	1.117796E+03
2.810762E+03	0.000000E+00	2.810762E+03
1.152509E+03	0.000000E+00	1.152509E+03
1.018389E+03	0.000000E+00	1.018389E+03
1.190479E+04	0.000000E+00	1.190479E+04
1.019822E+03	0.000000E+00	1.019822E+03
6.036907E+05	0.000000E+00	6.036907E+05
2.202125E+05	0.000000E+00	2.202125E+05
1.145396E+03	0.000000E+00	1.145396E+03
1.119924E+03	0.000000E+00	1.119924E+03
1.670105E+03	0.000000E+00	1.670105E+03
3.561122E+04	0.000000E+00	3.561122E+04
1.020752E+03	0.000000E+00	1.020752E+03
4.321154E+04	0.000000E+00	4.321154E+04
1.629342E+05	0.000000E+00	1.629342E+05
1.020035E+03	0.000000E+00	1.020035E+03
1.377036E+03	0.000000E+00	1.377036E+03
1.031870E+03	0.000000E+00	1.031870E+03
1.729331E+03	0.000000E+00	1.729331E+03
5.311124E+04	0.000000E+00	5.311124E+04
1.013628E+03	0.000000E+00	1.013628E+03
3.090240E+03	0.000000E+00	3.090240E+03
1.324642E+03	0.000000E+00	1.324642E+03
6.054966E+05	0.000000E+00	6.054966E+05
1.017567E+03	0.000000E+00	1.017567E+03
3.175979E+03	0.000000E+00	3.175979E+03
1.173638E+03	0.000000E+00	1.173638E+03
2.018443E+03	0.000000E+00	2.018443E+03
1.016095E+03	0.000000E+00	1.016095E+03
1.012750E+03	0.000000E+00	1.012750E+03
1.461041E+03	0.000000E+00	1.461041E+03
1.504787E+03	0.000000E+00	1.504787E+03
1.017822E+03	0.000000E+00	1.017822E+03
1.316245E+03	0.000000E+00	1.316245E+03
1.920825E+05	0.000000E+00	1.920825E+05
1.135169E+03	0.000000E+00	1.135169E+03
1.004259E+03	0.000000E+00	1.004259E+03
1.033519E+03	0.000000E+00	1.033519E+03
1.112799E+03	0.000000E+00	1.112799E+03
1.009110E+03	0.000000E+00	1.009110E+03
1.193460E+03	0.000000E+00	1.193460E+03
1.532962E+03	0.000000E+00	1.532962E+03
1.623649E+06	0.000000E+00	1.623649E+06
1.127538E+03	0.000000E+00	1.127538E+03
9.996325E+02	0.000000E+00	9.996325E+02
1.000034E+03	0.000000E+00	1.000034E+03
1.157064E+03	0.000000E+00	1.157064E+03
1.517392E+03	0.000000E+00	1.517392E+03
1.854628E+03	0.000000E+00	1.854628E+03
1.757412E+03	0.000000E+00	1.757412E+03
9.780986E+02	0.000000E+00	9.780986E+02
1.277058E+03	0.000000E+00	1.277058E+03
9.817847E+02	0.000000E+00	9.817847E+02
1.071871E+03	0.000000E+00	1.071871E+03
8.806568E+04	0.000000E+00	8.806568E+04
1.014225E+03	0.000000E+00	1.014225E+03
9.942196E+02	0.000000E+00	9.942196E+02
6.112667E+04	0.000000E+00	6.112667E+04
9.649302E+02	0.000000E+00	9.649302E+02
9.652988E+02	0.000000E+00	9.652988E+02
9.602959E+02	0.000000E+00	9.602959E+02
2.950927E+03	0.000000E+00	2.950927E+03
9.647779E+02	0.000000E+00	9.647779E+02
4.607282E+06	0.000000E+00	4.607282E+06
9.649253E+02	0.000000E+00	9.649253E+02
2.049604E+03	0.000000E+00	2.049604E+03
9.603779E+02	0.000000E+00	9.603779E+02
2.062722E+03	0.000000E+00	2.062722E+03
9.043700E+02	0.000000E+00	9.043700E+02
1.118241E+03	0.000000E+00	1.118241E+03
1.632030E+03	0.000000E+00	1.632030E+03
8.686208E+02	0.000000E+00	8.686208E+02
1.091290E+03	0.000000E+00	1.091290E+03
1.576343E+03	0.000000E+00	1.576343E+03
8.605190E+02	0.000000E+00	8.605190E+02
1.612630E+03	0.000000E+00	1.612630E+03
1.053630E+03	0.000000E+00	1.053630E+03
8.522611E+02	0.000000E+00	8.522611E+02
8.900471E+02	0.000000E+00	8.900471E+02
9.487871E+02	0.000000E+00	9.487871E+02
8.503007E+02	0.000000E+00	8.503007E+02
